     R         lat       lng     Depth    SMdepth
   51.64037  -28.7137   14.4721  264.0031    0.0000
   51.74084  -28.7140   14.4711  265.4448    0.0000
   51.84131  -28.7144   14.4702  266.8817    0.0000
   51.94178  -28.7148   14.4693  268.3102    0.0000
   52.04224  -28.7152   14.4684  269.7340    0.0000
   52.14271  -28.7156   14.4674  271.1531    0.0000
   52.24318  -28.7160   14.4665  272.5650    0.0000
   52.34373  -28.7163   14.4655  273.9756    0.0000
   52.44428  -28.7167   14.4646  275.3808    0.0000
   52.54483  -28.7170   14.4636  276.7806    0.0000
   52.64539  -28.7174   14.4627  278.1751    0.0000
   52.74594  -28.7177   14.4617  279.5632    0.0000
   52.84649  -28.7180   14.4608  280.9470    0.0000
   52.94704  -28.7184   14.4598  282.3243    0.0000
   53.04759  -28.7187   14.4589  283.6974    0.0000
   53.14814  -28.7191   14.4579  285.2124    0.0000
   53.24869  -28.7194   14.4569  286.9272    0.0000
   53.34924  -28.7198   14.4560  288.6367    0.0000
   53.44979  -28.7201   14.4550  290.3409    0.0000
   53.55035  -28.7204   14.4541  292.0396    0.0000
   53.65090  -28.7208   14.4531  293.7329    0.0000
   53.75145  -28.7211   14.4522  295.4200    0.0000
   53.85200  -28.7215   14.4512  297.1025    0.0000
   53.95255  -28.7218   14.4503  298.7798    0.0000
   54.05310  -28.7221   14.4493  300.4516    0.0000
   54.15365  -28.7225   14.4483  302.1180    0.0000
   54.25420  -28.7228   14.4474  303.7776    0.0000
   54.35476  -28.7232   14.4464  305.4333    0.0000
   54.45531  -28.7235   14.4455  307.0852    0.0000
   54.55586  -28.7238   14.4445  308.8269    0.0000
   54.65641  -28.7242   14.4436  310.5915    0.0000
   54.75696  -28.7245   14.4426  312.3817    0.0000
   54.85751  -28.7249   14.4417  314.1883    0.0000
   54.95807  -28.7252   14.4407  315.8422    0.0000
   55.05862  -28.7256   14.4397  317.4961    0.0000
   55.15917  -28.7259   14.4388  319.1500    0.0000
   55.25972  -28.7262   14.4378  320.8039    0.0000
   55.36027  -28.7266   14.4369  322.4578    0.0000
   55.46082  -28.7269   14.4359  324.1117    0.0000
   55.56137  -28.7273   14.4350  325.7643    0.0000
   55.66192  -28.7276   14.4340  327.4166    0.0000
   55.76247  -28.7279   14.4331  329.0705    0.0000
   55.86303  -28.7283   14.4321  330.7244    0.0000
   55.96358  -28.7286   14.4311  332.3783    0.0000
   56.06413  -28.7290   14.4302  334.0322    0.0000
   56.16468  -28.7293   14.4292  335.6861    0.0000
   56.26523  -28.7296   14.4283  337.3400    0.0000
   56.36578  -28.7300   14.4273  338.9940    0.0000
   56.46634  -28.7303   14.4264  340.6479    0.0000
   56.56688  -28.7307   14.4254  342.3002    0.0000
   56.66743  -28.7310   14.4245  343.9207    0.0000
   56.76799  -28.7314   14.4235  345.5115    0.0000
   56.86854  -28.7317   14.4225  347.0957    0.0000
   56.96909  -28.7320   14.4216  348.6758    0.0000
   57.06964  -28.7324   14.4206  350.2505    0.0000
   57.17019  -28.7327   14.4197  351.8200    0.0000
   57.27074  -28.7331   14.4187  353.3840    0.0000
   57.37130  -28.7334   14.4178  354.9427    0.0000
   57.47185  -28.7337   14.4168  356.4961    0.0000
   57.57240  -28.7341   14.4159  358.0427    0.0000
   57.67295  -28.7344   14.4149  359.5854    0.0000
   57.77350  -28.7348   14.4139  361.1227    0.0000
   57.87405  -28.7351   14.4130  362.6547    0.0000
   57.97460  -28.7354   14.4120  364.1813    0.0000
   58.07515  -28.7358   14.4111  365.7013    0.0000
   58.17570  -28.7361   14.4101  367.2172    0.0000
   58.27626  -28.7365   14.4092  368.7278    0.0000
   58.37681  -28.7368   14.4082  370.2945    0.0000
   58.47736  -28.7372   14.4073  372.4856    0.0000
   58.57791  -28.7375   14.4063  374.6753    0.0000
   58.67846  -28.7378   14.4053  376.8664    0.0000
   58.77901  -28.7382   14.4044  379.0943    0.0000
   58.87957  -28.7385   14.4034  381.4314    0.0000
   58.98012  -28.7389   14.4025  383.7443    0.0000
   59.08067  -28.7392   14.4015  386.0329    0.0000
   59.18122  -28.7395   14.4006  388.2973    0.0000
   59.28177  -28.7399   14.3996  390.5374    0.0000
   59.38232  -28.7402   14.3987  392.7515    0.0000
   59.48287  -28.7406   14.3977  394.9415    0.0000
   59.58342  -28.7409   14.3967  397.1090    0.0000
   59.68398  -28.7412   14.3958  399.2524    0.0000
   59.78453  -28.7416   14.3948  401.3715    0.0000
   59.88508  -28.7419   14.3939  403.4663    0.0000
   59.98563  -28.7423   14.3929  405.5370    0.0000
   60.08618  -28.7426   14.3920  407.5833    0.0000
   60.18673  -28.7430   14.3910  409.7208    0.0000
   60.28728  -28.7433   14.3901  411.8866    0.0000
   60.38783  -28.7436   14.3891  414.0364    0.0000
   60.48838  -28.7440   14.3881  416.1689    0.0000
   60.58894  -28.7443   14.3872  418.2866    0.0000
   60.68949  -28.7447   14.3862  420.3863    0.0000
   60.79004  -28.7450   14.3853  422.4719    0.0000
   60.89059  -28.7453   14.3843  424.5414    0.0000
   60.99114  -28.7457   14.3834  426.5949    0.0000
   61.09169  -28.7460   14.3824  428.6323    0.0000
   61.19225  -28.7464   14.3815  430.6536    0.0000
   61.29280  -28.7467   14.3805  432.6589    0.0000
   61.39335  -28.7470   14.3795  434.6474    0.0000
   61.49390  -28.7474   14.3786  436.6206    0.0000
   61.59445  -28.7477   14.3776  438.5778    0.0000
   61.69500  -28.7481   14.3767  440.5189    0.0000
   61.79555  -28.7484   14.3757  442.4439    0.0000
   61.89610  -28.7488   14.3748  444.3907    0.0000
   61.99665  -28.7491   14.3738  446.4595    0.0000
   62.09721  -28.7494   14.3729  448.5462    0.0000
   62.19776  -28.7498   14.3719  450.6490    0.0000
   62.29831  -28.7501   14.3709  452.7679    0.0000
   62.39886  -28.7505   14.3700  454.9020    0.0000
   62.49941  -28.7508   14.3690  457.0529    0.0000
   62.59996  -28.7511   14.3681  459.2199    0.0000
   62.70051  -28.7515   14.3671  461.4030    0.0000
   62.80106  -28.7518   14.3662  463.6021    0.0000
   62.90162  -28.7522   14.3652  465.8172    0.0000
   63.00217  -28.7525   14.3643  468.0484    0.0000
   63.10272  -28.7529   14.3633  470.3209    0.0000
   63.20327  -28.7532   14.3623  472.6505    0.0000
   63.30382  -28.7535   14.3614  475.0057    0.0000
   63.40437  -28.7539   14.3604  477.3937    0.0000
   63.50492  -28.7542   14.3595  479.8110    0.0000
   63.60548  -28.7546   14.3585  482.2575    0.0000
   63.70603  -28.7549   14.3576  485.0437    0.0000
   63.80658  -28.7552   14.3566  487.9072    0.0000
   63.90713  -28.7556   14.3557  490.7440    0.0000
   64.00768  -28.7559   14.3547  493.5540    0.0000
   64.10823  -28.7563   14.3538  496.3374    0.0000
   64.20879  -28.7566   14.3528  499.0939    0.0000
   64.30933  -28.7569   14.3518  501.8224    0.0000
   64.40989  -28.7573   14.3509  504.5256    0.0000
   64.51044  -28.7576   14.3499  507.2021    0.0000
   64.61098  -28.7580   14.3490  509.8493    0.0000
   64.71154  -28.7583   14.3480  512.4723    0.0000
   64.81209  -28.7587   14.3471  515.0685    0.0000
   64.91264  -28.7590   14.3461  517.6380    0.0000
   65.01319  -28.7593   14.3452  520.1807    0.0000
   65.11375  -28.7597   14.3442  522.6967    0.0000
   65.21429  -28.7600   14.3432  525.1854    0.0000
   65.31485  -28.7604   14.3423  527.6479    0.0000
   65.41540  -28.7607   14.3413  529.9770    0.0000
   65.51595  -28.7610   14.3404  532.1298    0.0000
   65.61650  -28.7614   14.3394  534.2827    0.0000
   65.71706  -28.7617   14.3385  536.4355    0.0000
   65.81760  -28.7621   14.3375  538.5883    0.0000
   65.91815  -28.7624   14.3366  540.7391    0.0000
   66.01871  -28.7627   14.3356  542.8920    0.0000
   66.11926  -28.7631   14.3346  545.0448    0.0000
   66.21981  -28.7634   14.3337  547.1971    0.0000
   66.32036  -28.7638   14.3327  549.3500    0.0000
   66.42091  -28.7641   14.3318  551.5028    0.0000
   66.52146  -28.7645   14.3308  553.6556    0.0000
   66.62202  -28.7648   14.3299  555.8085    0.0000
   66.72256  -28.7651   14.3289  557.9613    0.0000
   66.82312  -28.7655   14.3280  560.1141    0.0000
   66.92367  -28.7658   14.3270  562.2670    0.0000
   67.02422  -28.7662   14.3260  564.4199    0.0000
   67.12477  -28.7665   14.3251  566.5721    0.0000
   67.22532  -28.7668   14.3241  569.2161    0.0000
   67.32587  -28.7672   14.3232  571.9462    0.0000
   67.42642  -28.7675   14.3222  574.7418    0.0000
   67.52698  -28.7679   14.3213  577.5964    0.0000
   67.62753  -28.7682   14.3203  580.4456    0.0000
   67.72808  -28.7685   14.3194  583.2895    0.0000
   67.82863  -28.7689   14.3184  586.1280    0.0000
   67.92918  -28.7692   14.3174  588.9611    0.0000
   68.02973  -28.7696   14.3165  591.7889    0.0000
   68.13029  -28.7699   14.3155  594.6102    0.0000
   68.23083  -28.7703   14.3146  597.4273    0.0000
   68.33138  -28.7706   14.3136  600.2391    0.0000
   68.43194  -28.7709   14.3127  603.0428    0.0000
   68.53249  -28.7713   14.3117  605.8439    0.0000
   68.63304  -28.7716   14.3108  608.6396    0.0000
   68.73359  -28.7720   14.3098  611.4300    0.0000
   68.83414  -28.7723   14.3088  614.2150    0.0000
   68.93469  -28.7726   14.3079  617.0692    0.0000
   69.03525  -28.7730   14.3069  620.0193    0.0000
   69.13580  -28.7733   14.3060  622.9685    0.0000
   69.23635  -28.7737   14.3050  625.9187    0.0000
   69.33690  -28.7740   14.3041  628.8690    0.0000
   69.43745  -28.7743   14.3031  631.8192    0.0000
   69.53800  -28.7747   14.3022  634.7693    0.0000
   69.63855  -28.7750   14.3012  637.7195    0.0000
   69.73911  -28.7754   14.3002  640.6670    0.0000
   69.83965  -28.7757   14.2993  643.6172    0.0000
   69.94021  -28.7761   14.2983  646.5674    0.0000
   70.04076  -28.7764   14.2974  649.5165    0.0000
   70.14131  -28.7767   14.2964  652.4667    0.0000
   70.24186  -28.7771   14.2955  655.4170    0.0000
   70.34241  -28.7774   14.2945  658.3672    0.0000
   70.44296  -28.7778   14.2936  661.3174    0.0000
   70.54352  -28.7781   14.2926  664.2676    0.0000
   70.64407  -28.7784   14.2916  667.1703    0.0000
   70.74461  -28.7788   14.2907  669.3564    0.0000
   70.84517  -28.7791   14.2897  671.5801    0.0000
   70.94572  -28.7795   14.2888  673.8411    0.0000
   71.04627  -28.7798   14.2878  676.1361    0.0000
   71.14682  -28.7801   14.2869  678.4720    0.0000
   71.24738  -28.7805   14.2859  680.8453    0.0000
   71.34792  -28.7808   14.2850  683.2561    0.0000
   71.44848  -28.7812   14.2840  685.7043    0.0000
   71.54903  -28.7815   14.2830  688.1901    0.0000
   71.64958  -28.7819   14.2821  690.7133    0.0000
   71.75013  -28.7822   14.2811  693.1084    0.0000
   71.85069  -28.7825   14.2802  695.3972    0.0000
   71.95123  -28.7829   14.2792  697.6960    0.0000
   72.05178  -28.7832   14.2783  700.0061    0.0000
   72.15234  -28.7836   14.2773  702.3270    0.0000
   72.25288  -28.7839   14.2764  704.6585    0.0000
   72.35344  -28.7842   14.2754  706.9985    0.0000
   72.45399  -28.7846   14.2744  709.4299    0.0000
   72.55454  -28.7849   14.2735  711.9326    0.0000
   72.65509  -28.7853   14.2725  714.4512    0.0000
   72.75565  -28.7856   14.2716  716.9859    0.0000
   72.85619  -28.7859   14.2706  719.5367    0.0000
   72.95675  -28.7863   14.2697  722.1025    0.0000
   73.05730  -28.7866   14.2687  724.6853    0.0000
   73.15784  -28.7870   14.2678  727.2842    0.0000
   73.25840  -28.7873   14.2668  729.8991    0.0000
   73.35895  -28.7877   14.2658  732.5302    0.0000
   73.45950  -28.7880   14.2649  735.1772    0.0000
   73.56005  -28.7883   14.2639  737.8403    0.0000
   73.66061  -28.7887   14.2630  740.5170    0.0000
   73.76115  -28.7890   14.2620  743.2123    0.0000
   73.86171  -28.7894   14.2611  745.9221    0.0000
   73.96226  -28.7897   14.2601  748.6494    0.0000
   74.06281  -28.7900   14.2592  751.3928    0.0000
   74.16336  -28.7904   14.2582  754.1347    0.0000
   74.26392  -28.7907   14.2572  756.7410    0.0000
   74.36446  -28.7911   14.2563  759.3580    0.0000
   74.46501  -28.7914   14.2553  761.9858    0.0000
   74.56557  -28.7917   14.2544  764.6244    0.0000
   74.66611  -28.7921   14.2534  767.2737    0.0000
   74.76667  -28.7924   14.2525  769.9339    0.0000
   74.86722  -28.7928   14.2515  772.6030    0.0000
   74.96777  -28.7931   14.2506  775.2822    0.0000
   75.06832  -28.7935   14.2496  777.9746    0.0000
   75.16888  -28.7938   14.2486  780.6778    0.0000
   75.26942  -28.7941   14.2477  783.3917    0.0000
   75.36998  -28.7945   14.2467  786.1164    0.0000
   75.47053  -28.7948   14.2458  788.8519    0.0000
   75.57108  -28.7952   14.2448  791.5981    0.0000
   75.67163  -28.7955   14.2439  794.3551    0.0000
   75.77218  -28.7958   14.2429  797.1208    0.0000
   75.87273  -28.7962   14.2420  799.8994    0.0000
   75.97328  -28.7965   14.2410  802.5130    0.0000
   76.07384  -28.7969   14.2400  804.8143    0.0000
   76.17439  -28.7972   14.2391  807.0637    0.0000
   76.27494  -28.7976   14.2381  809.3269    0.0000
   76.37549  -28.7979   14.2372  811.6084    0.0000
   76.47604  -28.7982   14.2362  813.9059    0.0000
   76.57659  -28.7986   14.2353  816.2195    0.0000
   76.67715  -28.7989   14.2343  818.5491    0.0000
   76.77769  -28.7993   14.2334  820.8942    0.0000
   76.87824  -28.7996   14.2324  823.2559    0.0000
   76.97880  -28.7999   14.2314  825.6337    0.0000
   77.07935  -28.8003   14.2305  828.0275    0.0000
   77.17990  -28.8006   14.2295  830.4374    0.0000
   77.28045  -28.8010   14.2286  832.8633    0.0000
   77.38100  -28.8013   14.2276  835.3054    0.0000
   77.48155  -28.8016   14.2267  837.7611    0.0000
   77.58211  -28.8020   14.2257  840.2352    0.0000
   77.68266  -28.8023   14.2248  842.8697    0.0000
   77.78321  -28.8027   14.2238  845.9593    0.0000
   77.88376  -28.8030   14.2228  849.0928    0.0000
   77.98431  -28.8034   14.2219  852.2692    0.0000
   78.08486  -28.8037   14.2209  855.4883    0.0000
   78.18541  -28.8040   14.2200  858.7503    0.0000
   78.28596  -28.8044   14.2190  862.0551    0.0000
   78.38651  -28.8047   14.2181  865.4027    0.0000
   78.48707  -28.8051   14.2171  868.7932    0.0000
   78.58762  -28.8054   14.2162  872.2264    0.0000
   78.68817  -28.8057   14.2152  875.7002    0.0000
   78.78872  -28.8061   14.2142  879.2158    0.0000
   78.88927  -28.8064   14.2133  882.7774    0.0000
   78.98982  -28.8068   14.2123  886.3818    0.0000
   79.09038  -28.8071   14.2114  890.0290    0.0000
   79.19093  -28.8074   14.2104  893.7190    0.0000
   79.29147  -28.8078   14.2095  897.4518    0.0000
   79.39203  -28.8081   14.2085  901.2275    0.0000
   79.49258  -28.8085   14.2076  904.4963    0.0000
   79.59313  -28.8088   14.2066  907.6071    0.0000
   79.69368  -28.8092   14.2056  910.7095    0.0000
   79.79424  -28.8095   14.2047  913.8096    0.0000
   79.89478  -28.8098   14.2037  916.9043    0.0000
   79.99534  -28.8102   14.2028  919.9936    0.0000
   80.09589  -28.8105   14.2018  923.0750    0.0000
   80.19644  -28.8109   14.2009  926.1536    0.0000
   80.29699  -28.8112   14.1999  929.2267    0.0000
   80.39754  -28.8115   14.1990  931.8134    0.0000
   80.49809  -28.8119   14.1980  934.4097    0.0000
   80.59864  -28.8122   14.1970  937.0164    0.0000
   80.69920  -28.8126   14.1961  939.6341    0.0000
   80.79974  -28.8129   14.1951  942.2626    0.0000
   80.90030  -28.8132   14.1942  944.9019    0.0000
   81.00085  -28.8136   14.1932  947.5520    0.0000
   81.10140  -28.8139   14.1923  950.2129    0.0000
   81.20195  -28.8143   14.1913  953.0998    0.0000
   81.30251  -28.8146   14.1904  956.3111    0.0000
   81.40305  -28.8150   14.1894  959.5246    0.0000
   81.50361  -28.8153   14.1884  962.7465    0.0000
   81.60416  -28.8156   14.1875  965.9733    0.0000
   81.70470  -28.8160   14.1865  969.2059    0.0000
   81.80526  -28.8163   14.1856  972.4439    0.0000
   81.90581  -28.8167   14.1846  975.6873    0.0000
   82.00636  -28.8170   14.1837  978.9360    0.0000
   82.10719  -28.8174   14.1828  982.0870    0.0000
   82.20801  -28.8178   14.1818  985.2476    0.0000
   82.30883  -28.8183   14.1809  988.4106    0.0000
   82.40965  -28.8187   14.1800  991.5838    0.0000
   82.51048  -28.8191   14.1791  994.7603    0.0000
   82.61130  -28.8195   14.1782  997.9462    0.0000
   82.71212  -28.8200   14.1773 1001.1346    0.0000
   82.81294  -28.8204   14.1763 1004.3333    0.0000
   82.91376  -28.8208   14.1754 1007.5352    0.0000
   83.01459  -28.8212   14.1745 1010.7134    0.0000
   83.11541  -28.8217   14.1736 1013.8905    0.0000
   83.21623  -28.8221   14.1727 1017.1078    0.0000
   83.31705  -28.8225   14.1718 1020.3612    0.0000
   83.41788  -28.8229   14.1708 1023.6558    0.0000
   83.51870  -28.8233   14.1699 1026.9855    0.0000
   83.61952  -28.8238   14.1690 1030.3551    0.0000
   83.72034  -28.8242   14.1681 1033.7610    0.0000
   83.82117  -28.8246   14.1672 1037.2051    0.0000
   83.92199  -28.8250   14.1663 1040.6906    0.0000
   84.02281  -28.8255   14.1654 1044.2109    0.0000
   84.12363  -28.8259   14.1644 1047.7131    0.0000
   84.22446  -28.8263   14.1635 1050.9913    0.0000
   84.32528  -28.8267   14.1626 1054.2792    0.0000
   84.42611  -28.8272   14.1617 1057.5701    0.0000
   84.52693  -28.8276   14.1608 1060.8701    0.0000
   84.62775  -28.8280   14.1599 1064.1737    0.0000
   84.72858  -28.8284   14.1589 1067.4871    0.0000
   84.82940  -28.8288   14.1580 1070.6492    0.0000
   84.93022  -28.8293   14.1571 1073.4697    0.0000
   85.03104  -28.8297   14.1562 1076.2996    0.0000
   85.13187  -28.8301   14.1553 1079.1456    0.0000
   85.23269  -28.8305   14.1544 1082.0016    0.0000
